URL,Mapa_Num,Mapa,Jogador,Time,Agente,R,ACS,K,D,A,+/-,KAST,ADR,HS%,FK,FD,+/-_FK_FD
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,0,Pearl,P0PPIN,ENVY,Sova,1.09,237,31,28,11,3,76,152,35,8,3,5
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,0,Pearl,Rossy,ENVY,Astra,1.02,163,23,23,17,0,68,97,16,1,1,0
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,0,Pearl,keznit,ENVY,Neon,0.88,199,27,28,6,-1,66,136,24,3,5,-2
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,0,Pearl,Eggsterr,ENVY,Yoru,0.71,162,21,30,10,-9,66,114,32,3,7,-4
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,0,Pearl,Demon1,C9,Chamber,1.25,268,37,26,6,11,74,176,35,8,3,5
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,0,Pearl,v1c,C9,Astra,1.07,195,26,26,14,0,74,132,30,3,1,2
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,0,Pearl,Xeppaa,C9,Tejo,1.06,195,25,25,8,0,68,139,25,2,3,-1
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,0,Pearl,penny,C9,Neon,1.06,248,31,28,10,3,74,164,19,7,7,0
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,0,Pearl,Zellsis,C9,Kayo,0.74,111,13,24,21,-11,74,71,11,0,4,-4
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,1,AllMaps,keznit,ENVY,Neon,1.19,244,71,56,13,15,75,152,25,14,9,5
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,1,AllMaps,Inspire,ENVY,Killjoy,1.09,192,56,52,22,4,70,142,32,9,5,4
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,1,AllMaps,Rossy,ENVY,Astra,1.01,186,54,52,30,2,67,112,17,5,5,0
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,1,AllMaps,P0PPIN,ENVY,Sova,1.0,205,61,60,21,1,73,131,30,12,6,6
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,1,AllMaps,Eggsterr,ENVY,Yoru,0.69,146,42,62,21,-20,66,100,27,6,12,-6
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,1,AllMaps,Demon1,C9,Chamber,1.13,243,72,59,13,13,71,165,34,12,12,0
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,1,AllMaps,penny,C9,Neon,1.11,227,66,57,21,9,72,149,21,14,13,1
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,1,AllMaps,Xeppaa,C9,Tejo,1.1,198,56,52,28,4,76,130,23,3,3,0
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,1,AllMaps,v1c,C9,Astra,0.98,175,54,57,30,-3,73,118,30,6,10,-4
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,1,AllMaps,Zellsis,C9,Kayo,0.72,137,34,59,38,-25,67,89,13,2,8,-6
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,2,Breeze,keznit,ENVY,Jett,1.39,280,22,13,2,9,81,163,22,6,2,4
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,2,Breeze,Rossy,ENVY,Viper,1.36,248,19,12,5,7,81,156,18,3,1,2
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,2,Breeze,P0PPIN,ENVY,Sova,1.13,222,18,14,4,4,86,136,45,2,2,0
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,2,Breeze,Inspire,ENVY,Astra,0.84,141,11,12,5,-1,67,97,31,1,0,1
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,2,Breeze,Eggsterr,ENVY,Yoru,0.71,126,9,14,6,-5,71,86,38,2,2,0
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,2,Breeze,v1c,C9,Astra,1.07,201,17,14,6,3,71,125,33,0,4,-4
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,2,Breeze,Demon1,C9,Jett,0.99,232,16,16,4,0,62,151,33,2,5,-3
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,2,Breeze,Xeppaa,C9,Sova,0.96,180,14,15,5,-1,81,117,26,1,0,1
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,2,Breeze,penny,C9,Yoru,0.89,166,13,14,3,-1,57,99,22,4,3,1
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,2,Breeze,Zellsis,C9,Viper,0.33,110,5,20,10,-15,48,74,9,0,2,-2
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,3,Split,keznit,ENVY,Jett,1.51,252,22,15,5,7,83,169,30,5,2,3
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,3,Split,Inspire,ENVY,Viper,0.98,209,18,17,6,1,83,136,47,5,1,4
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,3,Split,P0PPIN,ENVY,Skye,0.75,156,12,18,6,-6,58,95,14,2,1,1
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,3,Split,Rossy,ENVY,Omen,0.69,146,12,17,8,-5,54,98,16,1,3,-2
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,3,Split,Eggsterr,ENVY,Yoru,0.63,151,12,18,5,-6,63,91,19,1,3,-2
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,3,Split,penny,C9,Raze,1.37,268,22,15,8,7,83,171,23,3,3,0
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,3,Split,Xeppaa,C9,Skye,1.27,218,17,12,15,5,83,128,20,0,0,0
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,3,Split,Demon1,C9,Chamber,1.07,230,19,17,3,2,75,160,31,2,4,-2
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,3,Split,Zellsis,C9,Viper,1.04,190,16,15,7,1,75,131,17,2,2,0
https://www.vlr.gg/596414/envy-vs-cloud9-vct-2026-americas-kickoff-mr2,3,Split,v1c,C9,Omen,0.75,129,11,17,10,-6,75,90,24,3,5,-2
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,0,Abyss,brawk,NRG,Sova,1.2,196,13,11,5,2,79,124,29,2,1,1
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,0,Abyss,keiko,NRG,Omen,1.2,183,13,10,3,3,74,114,31,2,0,2
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,0,Abyss,skuba,NRG,Viper,1.17,202,15,10,3,5,68,138,29,3,0,3
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,0,Abyss,Ethan,NRG,Tejo,1.1,149,10,9,7,1,68,95,15,2,2,0
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,0,Abyss,mada,NRG,Waylay,0.82,178,11,12,3,-1,68,115,27,3,4,-1
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,0,Abyss,Verno,MIBR,Sova,1.21,244,15,12,4,3,63,161,37,2,2,0
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,0,Abyss,Mazino,MIBR,Kayo,0.94,191,13,13,5,0,53,116,35,2,2,0
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,0,Abyss,zekken,MIBR,Astra,0.92,149,9,11,3,-2,79,97,24,1,1,0
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,0,Abyss,tex,MIBR,Cypher,0.63,110,8,13,2,-5,58,70,30,1,2,-1
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,0,Abyss,aspas,MIBR,Jett,0.47,98,7,13,0,-6,47,65,32,1,5,-4
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,1,AllMaps,mada,NRG,Waylay,1.19,236,51,40,12,11,69,158,33,8,11,-3
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,1,AllMaps,brawk,NRG,Sova,1.0,188,40,43,16,-3,70,128,25,2,3,-1
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,1,AllMaps,skuba,NRG,Viper,0.96,191,44,45,8,-1,70,129,32,7,6,1
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,1,AllMaps,Ethan,NRG,Tejo,0.95,169,38,43,27,-5,70,112,16,8,10,-2
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,1,AllMaps,keiko,NRG,Omen,0.91,156,37,41,13,-4,69,98,33,2,7,-5
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,1,AllMaps,zekken,MIBR,Astra,1.22,212,49,39,13,10,83,135,26,13,5,8
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,1,AllMaps,Verno,MIBR,Sova,1.16,215,45,38,23,7,80,142,32,5,3,2
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,1,AllMaps,Mazino,MIBR,Kayo,0.98,201,49,43,16,6,66,134,30,6,4,2
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,1,AllMaps,aspas,MIBR,Jett,0.74,156,36,43,7,-7,67,108,32,9,10,-1
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,1,AllMaps,tex,MIBR,Cypher,0.68,128,33,47,8,-14,63,84,34,4,5,-1
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,2,Split,mada,NRG,Waylay,1.65,293,23,12,6,11,79,198,32,4,2,2
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,2,Split,Ethan,NRG,Skye,0.89,178,13,17,13,-4,75,115,15,3,5,-2
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,2,Split,skuba,NRG,Viper,0.89,193,16,19,3,-3,75,129,30,2,2,0
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,2,Split,keiko,NRG,Astra,0.86,125,13,14,7,-1,71,72,36,0,4,-4
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,2,Split,brawk,NRG,Tejo,0.78,152,13,17,6,-4,71,105,22,0,2,-2
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,2,Split,zekken,MIBR,Yoru,1.32,235,20,14,5,6,88,132,20,8,1,7
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,2,Split,Verno,MIBR,Fade,1.22,216,17,14,10,3,96,140,24,2,0,2
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,2,Split,Mazino,MIBR,Omen,0.97,209,19,16,8,3,75,146,27,2,1,1
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,2,Split,tex,MIBR,Viper,0.78,131,13,17,4,-4,67,82,33,0,2,-2
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,2,Split,aspas,MIBR,Raze,0.61,127,10,17,5,-7,67,82,30,3,5,-2
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,3,Breeze,brawk,NRG,Sova,1.07,216,14,15,5,-1,62,158,27,0,0,0
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,3,Breeze,mada,NRG,Yoru,1.01,237,17,16,3,1,57,150,37,1,5,-4
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,3,Breeze,Ethan,NRG,Astra,0.87,181,15,17,7,-2,67,123,17,3,3,0
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,3,Breeze,skuba,NRG,Viper,0.84,177,13,16,2,-3,67,122,40,2,4,-2
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,3,Breeze,keiko,NRG,Neon,0.72,159,11,17,3,-6,62,113,31,0,3,-3
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,3,Breeze,zekken,MIBR,Yoru,1.39,253,20,14,5,6,81,172,32,4,3,1
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,3,Breeze,aspas,MIBR,Jett,1.13,244,19,13,2,6,86,176,33,5,0,5
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,3,Breeze,Verno,MIBR,Sova,1.06,185,13,12,9,1,76,128,42,1,1,0
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,3,Breeze,Mazino,MIBR,Astra,1.03,204,17,14,3,3,67,137,28,2,1,1
https://www.vlr.gg/596406/nrg-vs-mibr-vct-2026-americas-kickoff-ur3,3,Breeze,tex,MIBR,Viper,0.6,143,12,17,2,-5,62,98,38,3,1,2
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,0,Abyss,alym,FUR,Waylay,1.55,283,21,12,10,9,90,174,38,5,3,2
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,0,Abyss,nerve,FUR,Tejo,1.42,209,18,10,3,8,75,150,34,1,2,-1
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,0,Abyss,artzin,FUR,Astra,1.22,201,14,12,9,2,80,142,44,2,2,0
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,0,Abyss,eeiu,FUR,Sova,1.02,128,9,10,8,-1,75,89,29,0,0,0
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,0,Abyss,koalanoob,FUR,Omen,0.98,228,17,14,2,3,65,151,32,2,3,-1
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,0,Abyss,trent,G2,Tejo,1.21,268,18,14,2,4,65,167,22,1,2,-1
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,0,Abyss,BABYBAY,G2,Yoru,1.03,280,18,17,3,1,60,178,35,6,2,4
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,0,Abyss,leaf,G2,Breach,0.57,132,9,16,5,-7,65,84,29,2,0,2
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,0,Abyss,valyn,G2,Astra,0.5,77,6,15,4,-9,60,54,35,0,2,-2
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,0,Abyss,jawgemo,G2,Jett,0.47,114,7,17,6,-10,70,86,26,1,4,-3
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,1,AllMaps,eeiu,FUR,Sova,1.28,210,42,31,17,11,76,131,25,2,4,-2
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,1,AllMaps,alym,FUR,Waylay,1.11,219,44,37,14,7,78,138,32,11,8,3
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,1,AllMaps,nerve,FUR,Tejo,1.0,172,36,34,11,2,69,114,22,2,3,-1
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,1,AllMaps,koalanoob,FUR,Omen,0.98,209,42,39,6,3,67,143,26,10,7,3
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,1,AllMaps,artzin,FUR,Astra,0.95,171,33,36,21,-3,75,114,34,5,3,2
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,1,AllMaps,trent,G2,Tejo,1.1,203,41,36,11,5,75,135,27,1,4,-3
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,1,AllMaps,valyn,G2,Astra,1.03,200,36,37,20,-1,76,124,25,2,3,-1
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,1,AllMaps,BABYBAY,G2,Yoru,0.88,212,40,42,9,-2,65,139,21,7,6,1
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,1,AllMaps,leaf,G2,Breach,0.85,188,35,40,15,-5,69,121,24,7,7,0
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,1,AllMaps,jawgemo,G2,Jett,0.71,147,25,42,15,-17,73,101,21,8,10,-2
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,2,Bind,eeiu,FUR,Fade,1.21,237,16,15,3,1,74,146,29,1,2,-1
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,2,Bind,koalanoob,FUR,Yoru,1.02,209,14,15,1,-1,63,132,23,4,1,3
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,2,Bind,nerve,FUR,Viper,0.63,111,6,12,3,-6,58,79,19,0,0,0
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,2,Bind,alym,FUR,Waylay,0.49,109,8,15,1,-7,58,63,26,3,4,-1
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,2,Bind,artzin,FUR,Astra,0.44,140,8,17,3,-9,58,92,37,3,1,2
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,2,Bind,valyn,G2,Brimstone,1.66,286,18,8,9,10,89,180,27,1,0,1
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,2,Bind,trent,G2,Skye,1.45,228,18,9,6,9,89,143,36,0,0,0
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,2,Bind,leaf,G2,Viper,1.24,256,17,10,6,7,79,164,30,3,6,-3
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,2,Bind,BABYBAY,G2,Chamber,1.07,204,15,11,2,4,74,132,11,1,1,0
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,2,Bind,jawgemo,G2,Waylay,0.42,108,6,14,4,-8,74,75,14,3,4,-1
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,3,Split,eeiu,FUR,Fade,1.7,266,17,6,6,11,81,165,18,1,2,-1
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,3,Split,alym,FUR,Waylay,1.3,265,15,10,3,5,88,182,29,3,1,2
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,3,Split,artzin,FUR,Omen,1.22,172,11,7,9,4,88,104,19,0,0,0
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,3,Split,koalanoob,FUR,Yoru,0.93,189,11,10,3,1,75,147,21,4,3,1
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,3,Split,nerve,FUR,Viper,0.92,195,12,12,5,0,75,110,14,1,1,0
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,3,Split,jawgemo,G2,Waylay,1.37,220,12,11,5,1,75,150,23,4,2,2
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,3,Split,valyn,G2,Omen,0.95,238,12,14,7,-2,81,143,21,1,1,0
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,3,Split,leaf,G2,Breach,0.74,177,9,14,4,-5,63,117,12,2,1,1
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,3,Split,trent,G2,Fade,0.56,114,5,13,3,-8,69,85,24,0,2,-2
https://www.vlr.gg/596407/furia-vs-g2-esports-vct-2026-americas-kickoff-ur3,3,Split,BABYBAY,G2,Viper,0.45,153,7,14,4,-7,63,99,10,0,3,-3
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,0,Haven,Darker,LOUD,Viper,1.2,288,18,15,4,3,78,167,29,3,2,1
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,0,Haven,lukxo,LOUD,Killjoy,1.03,224,13,15,2,-2,72,160,23,1,3,-2
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,0,Haven,pANcada,LOUD,Omen,0.76,165,9,16,7,-7,83,115,29,2,0,2
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,0,Haven,cauanzin,LOUD,Sova,0.64,127,8,15,6,-7,78,85,23,0,1,-1
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,0,Haven,Virtyy,LOUD,Neon,0.33,99,6,15,2,-9,61,64,14,1,5,-4
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,0,Haven,C0M,EG,Sova,1.5,255,17,9,6,8,89,181,32,3,1,2
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,0,Haven,dgzin,EG,Neon,1.29,242,16,10,2,6,83,143,16,5,3,2
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,0,Haven,supamen,EG,Viper,1.23,249,16,11,2,5,67,160,37,1,1,0
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,0,Haven,Okeanos,EG,Omen,1.1,212,14,11,9,3,78,120,39,1,1,0
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,0,Haven,bao,EG,Killjoy,0.82,184,13,13,3,0,72,125,25,1,1,0
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,1,AllMaps,lukxo,LOUD,Killjoy,1.25,235,36,27,4,9,75,168,29,5,9,-4
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,1,AllMaps,Darker,LOUD,Viper,1.09,241,36,34,17,2,70,135,22,5,3,2
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,1,AllMaps,pANcada,LOUD,Omen,0.92,167,23,31,15,-8,84,120,25,4,0,4
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,1,AllMaps,cauanzin,LOUD,Sova,0.84,160,25,32,14,-7,77,106,26,3,4,-1
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,1,AllMaps,Virtyy,LOUD,Neon,0.61,141,24,34,6,-10,66,91,18,2,9,-7
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,1,AllMaps,supamen,EG,Viper,1.31,246,38,26,12,12,68,157,45,3,1,2
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,1,AllMaps,dgzin,EG,Neon,1.18,254,39,29,4,10,77,151,28,12,6,6
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,1,AllMaps,C0M,EG,Sova,0.97,174,25,27,12,-2,70,119,32,4,6,-2
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,1,AllMaps,Okeanos,EG,Omen,0.89,171,26,28,19,-2,70,92,35,1,4,-3
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,1,AllMaps,bao,EG,Killjoy,0.85,188,30,34,5,-4,68,125,32,5,2,3
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,2,Abyss,lukxo,LOUD,Chamber,1.41,245,23,12,2,11,77,174,36,4,6,-2
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,2,Abyss,pANcada,LOUD,Astra,1.03,169,14,15,8,-1,85,123,23,2,0,2
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,2,Abyss,Darker,LOUD,Kayo,1.01,193,18,19,13,-1,65,113,18,2,1,1
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,2,Abyss,cauanzin,LOUD,Sova,0.98,192,17,17,8,0,77,120,27,3,3,0
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,2,Abyss,Virtyy,LOUD,Waylay,0.8,183,18,19,4,-1,69,110,19,1,4,-3
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,2,Abyss,supamen,EG,Astra,1.37,242,22,15,10,7,69,155,52,2,0,2
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,2,Abyss,dgzin,EG,Yoru,1.11,266,23,19,2,4,73,157,36,7,3,4
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,2,Abyss,bao,EG,Veto,0.87,191,17,21,2,-4,65,125,40,4,1,3
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,2,Abyss,Okeanos,EG,Breach,0.73,130,12,17,10,-5,65,73,32,0,3,-3
https://www.vlr.gg/596419/loud-vs-evil-geniuses-vct-2026-americas-kickoff-lr1,2,Abyss,C0M,EG,Sova,0.61,92,8,18,6,-10,58,76,32,1,5,-4
https://www.vlr.gg/596420/kr-esports-vs-leviat-n-vct-2026-americas-kickoff-lr1,0,Bind,NagZ,KRÜ,Viper,1.08,204,13,13,1,0,53,116,35,0,0,0
https://www.vlr.gg/596420/kr-esports-vs-leviat-n-vct-2026-americas-kickoff-lr1,0,Bind,Governor,KRÜ,Skye,0.71,150,8,14,6,-6,59,97,29,0,0,0
https://www.vlr.gg/596420/kr-esports-vs-leviat-n-vct-2026-americas-kickoff-lr1,0,Bind,benG,KRÜ,Brimstone,0.57,110,5,12,6,-7,53,69,17,1,1,0
https://www.vlr.gg/596420/kr-esports-vs-leviat-n-vct-2026-americas-kickoff-lr1,0,Bind,infiltrator,KRÜ,Chamber,0.49,139,7,15,2,-8,41,90,32,3,7,-4
